clade_name,ASAL001,ASAL002,ASAL003,ASAL004,ASAL006,ASAL009,ASAL010,ASAL011,ASAL015,ASAL016,ASAL017,ASAL018,ASAL019,ASAL020,ASAL001_1_6,ASAL002_1_6,ASAL003_1_6,ASAL004_1_6,ASAL006_1_6,ASAL009_1_6,ASAL010_1_6,ASAL011_1_6,ASAL015_1_6,ASAL016_1_6,ASAL017_1_6,ASAL018_1_6,ASAL019_1_6,ASAL020_1_6,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G1,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G2,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G3,G4,G5,G6,G7,G8,G9,G10_1_6,G11_1_6,G12_1_6,G13_1_6,G14_1_6,G15_1_6,G16_1_6,G17_1_6,G18_1_6,G19_1_6,G1_1_6,G20_1_6,G21_1_6,G22_1_6,G23_1_6,G24_1_6,G25_1_6,G26_1_6,G27_1_6,G28_1_6,G29_1_6,G2_1_6,G30_1_6,G31_1_6,G32_1_6,G33_1_6,G34_1_6,G35_1_6,G36_1_6,G37_1_6,G38_1_6,G39_1_6,G3_1_6,G4_1_6,G5_1_6,G6_1_6,G7_1_6,G8_1_6,G9_1_6
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.0126,0,0,0,0,0,0.0272,0,0.0209,0,0,0,0,0,0.015,0,0,0,0,0,0.0451,0,0,0,0,0,0,0,0,0,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris_B|t__GCF_001929375.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.0126,0,0,0,0,0,0.0272,0,0.0209,0,0,0,0,0,0.015,0,0,0,0,0,0.0451,0,0,0,0,0,0,0,0,0,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275,0.0375,0,0,0,0,0,0,0.0567,0.0367,0,0,0.1081,0.1375,0.0387,0,0.0175,0,0,0.0163,0,0,0,0,0.0994,0.0146,0,0,0,0.0105,0,0,0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris_C|t__GCF_001937445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275,0.0375,0,0,0,0,0,0,0.0567,0.0367,0,0,0.1081,0.1375,0.0387,0,0.0175,0,0,0.0163,0,0,0,0,0.0994,0.0146,0,0,0,0.0105,0,0,0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris_D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0.0553,0,0.0492,0,0,0,0,0.0077,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0.0302,0,0,0,0,0.0526,0,0,0,0,0,0.0391,0.0322,0,0,0,0,0.0716,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0.0663,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris_D|t__GCF_001937665.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0.0553,0,0.0492,0,0,0,0,0.0077,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0.0302,0,0,0,0,0.0526,0,0,0,0,0,0.0391,0.0322,0,0,0,0,0.0716,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0.0663,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris_E,0,0,0,0,0,0,0,0,0,0,0.1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578,0.0439,0.0123,0.0305,0.0368,0.0178,0.0637,0.0361,0.0558,0.0525,0.0439,0.019,0.0886,0.045,0.0506,0.0344,0.0188,0.0295,0.0513,0.0361,0.089,0.0121,0.0281,0.0337,0.1743,0,0.0477,0.0815,0.0387,0,0,0.0328,0.0902,0.0119,0.0109,0.1114,0.0408,0,0.0473,0.0712,0.1571,0,0,0,0,0.0843,0.035,0.0448,0.1233,0,0,0.1345,0,0.0717,0,0,0,0.0999,0.1038,0.1405,0,0,0,0.3228,0,0.0769,0.0766,0,0,0,0,0.1833,0,0,0.146,0.096,0,0.0737
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris_E|t__GCF_005696555.1,0,0,0,0,0,0,0,0,0,0,0.1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578,0.0439,0.0123,0.0305,0.0368,0.0178,0.0637,0.0361,0.0558,0.0525,0.0439,0.019,0.0886,0.045,0.0506,0.0344,0.0188,0.0295,0.0513,0.0361,0.089,0.0121,0.0281,0.0337,0.1743,0,0.0477,0.0815,0.0387,0,0,0.0328,0.0902,0.0119,0.0109,0.1114,0.0408,0,0.0473,0.0712,0.1571,0,0,0,0,0.0843,0.035,0.0448,0.1233,0,0,0.1345,0,0.0717,0,0,0,0.0999,0.1038,0.1405,0,0,0,0.3228,0,0.0769,0.0766,0,0,0,0,0.1833,0,0,0.146,0.096,0,0.0737
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris|t__GCF_006546825.1,0,0,0,0,0,0,0.2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2738,0,0,0,0,0,0,0,0.0554,0.0535,0,0.0273,0.1157,0.0165,0.0418,0.031,0.2633,0,0.2809,0.0153,0.2765,0.7544,0.0682,0.0922,0.0143,0.0948,0.0386,0.1821,0,0.0169,0,0.5867,0.4983,0.2112,0,0.128,0,0.0573,0.0037,0,0.0239,0,0,0.0326,0,0.0784,0.0731,0.0857,0,0,0,0.1184,0,0,0,0,0,0.329,0,0.3993,0.8485,0.1233,0.1621,0,0.0982,0,0.2666,0,0,0,0.7039,0.5188,0.3719,0,0,0,0,0,0,0,0,0,0.0431,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp000195595,0,0,0,0.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3972,0,0,0,0,0,0,0,0,0,0,0,0.0168,0,0,0.0341,0,0,0,0.0723,0,0,0,0.048,0.0935,0.0686,0,0,0.0335,0.0115,0.0864,0.1073,0,0.1249,0.1363,0.2851,0,0,0,0,0.0174,0,0.053900000000000003,0.0243,0.0512,0.0052,0.1175,0.0193,0.0544,0.0193,0,0,0,0,0,0,0,0,0.1037,0,0,0,0.0782,0.1445,0.0976,0,0,0,0.0565,0.0573,0.1384,0,0.1807,0.1944,0.4025,0,0,0,0,0.0305,0,0.0317,0.0416,0.1172,0,0.15,0,0.0844,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp000195595|t__GCF_000195595.1,0,0,0,0.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3972,0,0,0,0,0,0,0,0,0,0,0,0.0168,0,0,0.0341,0,0,0,0.0723,0,0,0,0.048,0.0935,0.0686,0,0,0.0335,0.0115,0.0864,0.1073,0,0.1249,0.1363,0.2851,0,0,0,0,0.0174,0,0.053900000000000003,0.0243,0.0512,0.0052,0.1175,0.0193,0.0544,0.0193,0,0,0,0,0,0,0,0,0.1037,0,0,0,0.0782,0.1445,0.0976,0,0,0,0.0565,0.0573,0.1384,0,0.1807,0.1944,0.4025,0,0,0,0,0.0305,0,0.0317,0.0416,0.1172,0,0.15,0,0.0844,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp000220835,0,0,0.049,0,0,0,0,0,0,0,0,0.0759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741,0.0502,0.0087,0.0042,0.0489,0.0023,0.0325,0.132,0.33,0.03,0.0072,0.0038,0.2521,0.1352,0.0932,0.0187,0.0115,0.1115,0.0131,0.0575,0,0.0528,0.0292,0.0771,0.0623,0.0579,0,0,0.0566,0.0035,0,0.0052,0.0215,0.0378,0.0242,0.0612,0.0055,0.0186,0,0.0971,0.0817,0,0,0.053,0,0.0389,0.1507,0.3496,0.0303,0,0,0.3096,0.1456,0.1101,0,0,0.1147,0,0.0435,0,0.0754,0.0269,0.0986,0.0498,0.0689,0,0,0.0559,0,0,0,0.0411,0.0176,0.0411,0.0741,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp000220835|t__GCF_000220835.1,0,0,0.049,0,0,0,0,0,0,0,0,0.0759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741,0.0502,0.0087,0.0042,0.0489,0.0023,0.0325,0.132,0.33,0.03,0.0072,0.0038,0.2521,0.1352,0.0932,0.0187,0.0115,0.1115,0.0131,0.0575,0,0.0528,0.0292,0.0771,0.0623,0.0579,0,0,0.0566,0.0035,0,0.0052,0.0215,0.0378,0.0242,0.0612,0.0055,0.0186,0,0.0971,0.0817,0,0,0.053,0,0.0389,0.1507,0.3496,0.0303,0,0,0.3096,0.1456,0.1101,0,0,0.1147,0,0.0435,0,0.0754,0.0269,0.0986,0.0498,0.0689,0,0,0.0559,0,0,0,0.0411,0.0176,0.0411,0.0741,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp001278845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203,0.0321,0,0.0105,0.0451,0,0,0,0,0,0,0,0,0.0266,0.0337,0,0,0,0,0.0119,0.013,0.0236,0,0,0.0884,0,0.0269,0.0409,0,0,0,0.0177,0.0142,0.0128,0,0,0.0081,0.0169,0.0462,0,0.0554,0,0,0.0589,0,0,0,0,0,0,0,0,0,0.037,0,0,0.0619,0,0,0,0,0,0,0,0,0,0.0507,0,0,0,0,0,0,0,0,0,0,0.0523
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp001278845|t__GCF_001278845.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203,0.0321,0,0.0105,0.0451,0,0,0,0,0,0,0,0,0.0266,0.0337,0,0,0,0,0.0119,0.013,0.0236,0,0,0.0884,0,0.0269,0.0409,0,0,0,0.0177,0.0142,0.0128,0,0,0.0081,0.0169,0.0462,0,0.0554,0,0,0.0589,0,0,0,0,0,0,0,0,0,0.037,0,0,0.0619,0,0,0,0,0,0,0,0,0,0.0507,0,0,0,0,0,0,0,0,0,0,0.0523
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp002999235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411,0.0359,0.0026,0.0188,0.0589,0.0164,0.0142,0.0089,0.0489,0,0.0281,0.0053,0,0.1022,0.0586,0.0405,0.0457,0.0206,0.0134,0.0167,0.0181,0.0279,0,0.0883,0.0978,0,0.0121,0.1695,0.0758,0,0,0,0.0797,0.0256,0,0.0229,0,0.0178,0.0232,0.0442,0.0675,0,0,0.0564,0,0,0,0.0596,0,0,0,0,0.10780000000000001,0.0672,0.04,0.0455,0,0,0,0,0,0,0.1016,0.1468,0,0,0.1273,0.0662,0,0,0,0.1298,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp002999235|t__GCF_002999235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411,0.0359,0.0026,0.0188,0.0589,0.0164,0.0142,0.0089,0.0489,0,0.0281,0.0053,0,0.1022,0.0586,0.0405,0.0457,0.0206,0.0134,0.0167,0.0181,0.0279,0,0.0883,0.0978,0,0.0121,0.1695,0.0758,0,0,0,0.0797,0.0256,0,0.0229,0,0.0178,0.0232,0.0442,0.0675,0,0,0.0564,0,0,0,0.0596,0,0,0,0,0.10780000000000001,0.0672,0.04,0.0455,0,0,0,0,0,0,0.1016,0.1468,0,0,0.1273,0.0662,0,0,0,0.1298,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp900323545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107,0.0177,0.0162,0.0256,0,0.1662,0,0.0329,0,0,0.0069,0,0,0.0303,0,0,0,0.0208,0,0.0585,0.0375,0.0613,0.0444,0,0,0.0588,0.0745,0,0,0,0.0905,0,0.0155,0.0077,0.0215,0.0106,0,0,0,0,0,0,0,0,0.1472,0,0.0395,0,0,0,0,0,0,0,0,0,0,0,0.0973,0.0556,0.0778,0,0,0,0.0992,0.0481,0,0,0,0.1187,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp900323545|t__GCF_900323545.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107,0.0177,0.0162,0.0256,0,0.1662,0,0.0329,0,0,0.0069,0,0,0.0303,0,0,0,0.0208,0,0.0585,0.0375,0.0613,0.0444,0,0,0.0588,0.0745,0,0,0,0.0905,0,0.0155,0.0077,0.0215,0.0106,0,0,0,0,0,0,0,0,0.1472,0,0.0395,0,0,0,0,0,0,0,0,0,0,0,0.0973,0.0556,0.0778,0,0,0,0.0992,0.0481,0,0,0,0.1187,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp915063485,0,0,0.1323,0,0.2876,0,0,0.6738,0,0,0.8179,0,0,0,0,0,0,0,0.4858,0.7142,0,0.892,0,0,0.7794,0.4481,0,0,0.1139,0,0,0,0.0347,0,0,0,0,0,0.3155,0.2929,0.8058,0,0.0554,0,0.6213,0,0.0228,0,0.9918,0,0.4461,0.338,0.0701,0,0.0102,0,5.2805,0.1765,0.0797,0.1489,0,1.7911,0,0,0.3045,0.8862,0,0.1735,0,0.0838,0,0,0,0.4902,0,0.7397,0,0.2758,0,0.7392,0,0,0,0.6298,0,0,0.5761,0.9146,0,0.4585,0.3037,0,0.9945,0,0,5.8777,0,0.1366,0.1714,0,0,0,0,0.3118,0.7757,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp915063485|t__GCA_915063485.1,0,0,0.1323,0,0.2876,0,0,0.6738,0,0,0.8179,0,0,0,0,0,0,0,0.4858,0.7142,0,0.892,0,0,0.7794,0.4481,0,0,0.1139,0,0,0,0.0347,0,0,0,0,0,0.3155,0.2929,0.8058,0,0.0554,0,0.6213,0,0.0228,0,0.9918,0,0.4461,0.338,0.0701,0,0.0102,0,5.2805,0.1765,0.0797,0.1489,0,1.7911,0,0,0.3045,0.8862,0,0.1735,0,0.0838,0,0,0,0.4902,0,0.7397,0,0.2758,0,0.7392,0,0,0,0.6298,0,0,0.5761,0.9146,0,0.4585,0.3037,0,0.9945,0,0,5.8777,0,0.1366,0.1714,0,0,0,0,0.3118,0.7757,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp915069725,0,0.1292,0.0787,0,0,0.3111,0,0.4442,0,0.2305,0,0,0.5002,0,0,0.0832,0,0,0,0.2848,0,0.3763,0,0.2846,0,0,0.5406,0,0.0666,0.0346,0.0334,0,0,0.0148,0,0.0414,0.0997,0.0553,0.2586,0,0.2604,1.0288,0.089,0.1684,0.1324,0.1775,0.0414,0,0.0928,0,0.0226,1.2203,0.7274,0.2449,0.0505,0.2556,0.341,0.0639,0,0.2001,0,0.0433,0.017,0.037,0.0359,0.0772,0,0.1612,0.1631,0.0317,0,0,0,0,0.0427,0.2835,0,0.2574,0,0.2928,1.1681,0.2257,0.2075,0.2158,0.1962,0,0,0.1511,0,0,1.1622,0.8404,0.3646,0.1642,0.2366,0.4469,0.1166,0,0.2364,0,0.0967,0,0,0.0569,0.1492,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp915069725|t__GCF_030371665.1,0,0.1292,0.0787,0,0,0.3111,0,0.4442,0,0.2305,0,0,0.5002,0,0,0.0832,0,0,0,0.2848,0,0.3763,0,0.2846,0,0,0.5406,0,0.0666,0.0346,0.0334,0,0,0.0148,0,0.0414,0.0997,0.0553,0.2586,0,0.2604,1.0288,0.089,0.1684,0.1324,0.1775,0.0414,0,0.0928,0,0.0226,1.2203,0.7274,0.2449,0.0505,0.2556,0.341,0.0639,0,0.2001,0,0.0433,0.017,0.037,0.0359,0.0772,0,0.1612,0.1631,0.0317,0,0,0,0,0.0427,0.2835,0,0.2574,0,0.2928,1.1681,0.2257,0.2075,0.2158,0.1962,0,0,0.1511,0,0,1.1622,0.8404,0.3646,0.1642,0.2366,0.4469,0.1166,0,0.2364,0,0.0967,0,0,0.0569,0.1492,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp937926195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301,0,0.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1397,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp937926195|t__GCA_937926195.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301,0,0.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1397,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0,0,0,0,0,0,0,0,0.0129,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces timonensis|t__GCF_000295095.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0,0,0,0,0,0,0,0,0.0129,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Mobiluncus,0,0,0,0,0,0,0,0,0,0.0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0,0,0,0,0.0362,0.036,0,0,0,0.0843,0,0,0.009,0.006,0.012,0.0889,0,0,0,0,0,0,0.0307,0,0,0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425,0,0,0,0.0669,0,0,0,0,0,0.0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Mobiluncus|s__Mobiluncus sp916438445,0,0,0,0,0,0,0,0,0,0.0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0,0,0,0,0.0362,0.036,0,0,0,0.0843,0,0,0.009,0.006,0.012,0.0889,0,0,0,0,0,0,0.0307,0,0,0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425,0,0,0,0.0669,0,0,0,0,0,0.0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Mobiluncus|s__Mobiluncus sp916438445|t__GCA_916438445.1,0,0,0,0,0,0,0,0,0,0.0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0,0,0,0,0.0362,0.036,0,0,0,0.0843,0,0,0.009,0.006,0.012,0.0889,0,0,0,0,0,0,0.0307,0,0,0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425,0,0,0,0.0669,0,0,0,0,0,0.0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia,5.1145,1.9643,2.03,5.046600000000001,2.2466000000000004,2.6395,5.0787,4.8469,3.6992,3.3866,9.4262,3.0897,3.1945,6.2372,5.0646,2.341,2.1915,4.3437,3.2013000000000003,2.7414000000000005,5.924300000000001,4.9249,3.7606,4.2568,6.8016,3.2615000000000003,3.8123,5.4569,3.1419000000000006,1.8674,2.0565,4.2981,0.4032,4.3294000000000015,3.3667,1.9876000000000005,3.828299999999999,8.2212,3.5033,2.0720000000000005,4.2093,2.5649,2.7099999999999995,2.9039,6.289200000000001,4.367,0.4359,6.1530000000000005,2.2013,4.5754,5.017499999999999,1.2501,4.0336,8.701700000000002,0.4443999999999999,0.723,0.7788999999999999,5.7975,2.2291,1.5698999999999996,7.5029,5.312299999999999,3.213,2.3189,5.2956,2.4829000000000003,0.8323,3.2349,1.7186,2.5298000000000003,4.798200000000001,0.413,5.5363,3.0369,2.1132,3.6873,7.867599999999999,3.5570000000000004,1.5482999999999998,4.4436,2.6912,2.468,2.9169,6.7235,4.2851,0.5045000000000001,6.2671,2.1986,4.7997,4.9009,1.3793999999999995,3.829,9.082399999999998,0.2515,0.4683,0.6054999999999999,5.9582,2.4389000000000003,1.4856,7.938400000000001,7.271699999999999,2.7003,2.5193,4.0266,2.1389,0.8602
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia bouchesdurhonensis,0,0.3551,1.0216,0.748,0,0.5598,0,0,0,0.4679,0,0,0.6438,0,0,0.4573,1.0542,0.7058,0,0.6802,0,0,0,0.517,0,0,0.7505,0,0.1055,0,0.0723,0,0,0,0,0.1735,0,0,0.0664,0,0,0.3424,0.0356,0.9778,0,0,0.0131,0,0.0585,0.0888,0,0,0,0,0,0,0.0433,0,0.1426,0.0348,0,0,0,0,0.0162,0.1159,0,0.2294,0,0.0828,0,0,0,0,0.1955,0,0,0.184,0,0,0.3638,0,0.9692,0,0,0,0,0.0439,0.1591,0,0,0,0,0,0,0,0,0.3063,0,0,0,0,0,0,0.1925,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia bouchesdurhonensis|t__GCF_900128465.1,0,0.3551,1.0216,0.748,0,0.5598,0,0,0,0.4679,0,0,0.6438,0,0,0.4573,1.0542,0.7058,0,0.6802,0,0,0,0.517,0,0,0.7505,0,0.1055,0,0.0723,0,0,0,0,0.1735,0,0,0.0664,0,0,0.3424,0.0356,0.9778,0,0,0.0131,0,0.0585,0.0888,0,0,0,0,0,0,0.0433,0,0.1426,0.0348,0,0,0,0,0.0162,0.1159,0,0.2294,0,0.0828,0,0,0,0,0.1955,0,0,0.184,0,0,0.3638,0,0.9692,0,0,0,0,0.0439,0.1591,0,0,0,0,0,0,0,0,0.3063,0,0,0,0,0,0,0.1925,0
d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia cardiffensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543,0,0,0,0.0049,0,0,0,0.0049,0.0246,0.0066,0,0,0.0454,0.017,0,0,0,0,0.0133,0,0,0,0,0,0.0127,0,0,0,0,0,0,0,0,0,0.0081,0.0445,0,0,0.0629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
